payment_ts,account_id,method,amount_usd,status
2025-06-17,A100267,INVOICE,65.41,PAID
2025-07-02,A100267,CARD,44.52,PAID
2025-07-17,A100267,CARD,136.8,PAID
2025-08-01,A100267,CARD,73.76,PAID
2025-08-16,A100267,WIRE,151.61,PAID
2025-08-31,A100267,INVOICE,90.2,PAID
2025-09-15,A100267,CARD,83.49,PAID
2025-09-30,A100267,INVOICE,11.04,PAID
2025-05-03,A100268,CARD,82.82,PAID
2025-05-18,A100268,CARD,134.81,PAID
2025-06-02,A100268,CARD,126.43,PAID
2025-06-17,A100268,CARD,112.94,PAID
2025-07-02,A100268,CARD,97.55,PAID
2025-07-17,A100268,CARD,159.1,PAID
2025-08-01,A100268,CARD,23.18,PAID
2025-08-16,A100268,CARD,162.55,PAID
2025-08-31,A100268,CARD,222.25,PAID
2025-09-15,A100268,INVOICE,146.0,PAID
2025-09-30,A100268,CARD,10.0,PAID
2025-05-03,A100269,CARD,106.5,PAID
2025-05-18,A100269,CARD,143.48,PAID
2025-06-02,A100269,CARD,10.0,PAID
2025-06-17,A100269,CARD,158.71,PAID
2025-07-02,A100269,INVOICE,244.83,PAID
2025-07-17,A100269,INVOICE,10.0,PAID
2025-08-01,A100269,CARD,125.91,PAID
2025-08-16,A100269,INVOICE,276.79,PAID
2025-08-31,A100269,CARD,35.71,PAID
2025-09-15,A100269,INVOICE,146.6,PAID
2025-09-30,A100269,WIRE,167.76,PAID
2025-05-03,A100270,INVOICE,94.14,PAID
2025-05-18,A100270,INVOICE,178.2,PAID
2025-06-02,A100270,CARD,238.7,PAID
2025-06-17,A100270,INVOICE,136.31,PAID
2025-07-02,A100270,INVOICE,146.39,PAID
2025-07-17,A100270,INVOICE,137.47,PAID
2025-08-01,A100270,WIRE,143.29,PAID
2025-08-16,A100270,INVOICE,94.92,PAID
2025-08-31,A100270,CARD,160.76,PAID
2025-09-15,A100270,CARD,131.01,PAID
2025-09-30,A100270,INVOICE,100.51,PAID
2025-05-03,A100271,INVOICE,72.99,PAID
2025-05-18,A100271,INVOICE,113.07,PAID
2025-06-02,A100271,WIRE,43.34,PAID
2025-06-17,A100271,CARD,209.58,PAID
2025-07-02,A100271,CARD,199.49,PAID
2025-07-17,A100271,CARD,103.43,PAID
2025-08-01,A100271,CARD,75.81,PAID
2025-08-16,A100271,CARD,134.97,PAID
2025-08-31,A100271,CARD,115.55,PAID
2025-09-15,A100271,INVOICE,22.92,PAID
2025-09-30,A100271,CARD,156.87,PAID
2025-05-03,A100272,INVOICE,179.54,PAID
2025-05-18,A100272,CARD,143.52,PAID
2025-06-02,A100272,INVOICE,83.15,PAID
2025-06-17,A100272,INVOICE,157.88,PAID
2025-07-02,A100272,CARD,121.62,PAID
2025-07-17,A100272,CARD,204.69,PAID
2025-08-01,A100272,CARD,198.04,PAID
2025-08-16,A100272,INVOICE,131.11,PAID
2025-08-31,A100272,CARD,200.44,PAID
2025-09-15,A100272,INVOICE,75.7,PAID
2025-09-30,A100272,INVOICE,136.09,PAID
2025-05-03,A100273,INVOICE,202.89,PAID
2025-05-18,A100273,INVOICE,187.05,PAID
2025-06-02,A100273,CARD,175.55,PAID
2025-06-17,A100273,CARD,137.14,PAID
2025-07-02,A100273,INVOICE,185.68,PAID
2025-07-17,A100273,WIRE,189.72,PAID
2025-08-01,A100273,CARD,123.42,PAID
2025-08-16,A100273,INVOICE,114.39,PAID
2025-08-31,A100273,CARD,183.07,PAID
2025-09-15,A100273,CARD,128.61,PAID
2025-09-30,A100273,CARD,87.3,PAID
2025-05-03,A100274,INVOICE,116.33,PAID
2025-05-18,A100274,CARD,158.36,PAID
2025-06-02,A100274,CARD,273.14,PAID
2025-06-17,A100274,CARD,82.97,PAID
2025-07-02,A100274,CARD,73.98,PAID
2025-07-17,A100274,CARD,154.88,PAID
2025-08-01,A100274,INVOICE,144.22,PAID
2025-08-16,A100274,CARD,153.06,PAID
2025-08-31,A100274,CARD,220.06,PAID
2025-09-15,A100274,CARD,162.64,PAID
2025-09-30,A100274,INVOICE,69.12,PAID
2025-05-03,A100275,INVOICE,37.14,PAID
2025-05-18,A100275,CARD,146.64,PAID
2025-06-02,A100275,CARD,104.9,PAID
2025-06-17,A100275,CARD,167.94,PAID
2025-07-02,A100275,INVOICE,114.39,PAID
2025-07-17,A100275,CARD,154.35,PAID
2025-08-01,A100275,INVOICE,104.93,PAID
2025-08-16,A100275,CARD,229.36,PAID
2025-08-31,A100275,CARD,66.93,PAID
2025-09-15,A100275,CARD,76.42,PAID
2025-09-30,A100275,CARD,111.71,PAID
2025-05-03,A100276,CARD,150.51,PAID
2025-05-18,A100276,CARD,261.2,PAID
2025-06-02,A100276,CARD,202.63,PAID
2025-06-17,A100276,CARD,63.14,PAID
2025-07-02,A100276,CARD,180.08,PAID
2025-07-17,A100276,WIRE,63.19,PAID
2025-08-01,A100276,INVOICE,61.29,PAID
2025-08-16,A100276,INVOICE,143.66,PAID
2025-08-31,A100276,WIRE,78.78,PAID
2025-09-15,A100276,CARD,171.89,PAID
2025-09-30,A100276,CARD,69.99,PAID
2025-05-03,A100277,CARD,104.82,PAID
2025-05-18,A100277,INVOICE,87.51,PAID
2025-06-02,A100277,CARD,130.77,PAID
2025-06-17,A100277,INVOICE,89.83,PAID
2025-07-02,A100277,CARD,56.73,PAID
2025-07-17,A100277,CARD,153.37,PAID
2025-08-01,A100277,CARD,134.37,PAID
2025-08-16,A100277,CARD,154.6,PAID
2025-08-31,A100277,CARD,26.15,PAID
2025-09-15,A100277,INVOICE,132.17,PAID
2025-09-30,A100277,INVOICE,197.2,PAID
2025-05-03,A100278,CARD,208.32,PAID
2025-05-18,A100278,INVOICE,122.37,PAID
2025-06-02,A100278,CARD,61.2,PAID
2025-06-17,A100278,INVOICE,60.68,PAID
2025-07-02,A100278,CARD,93.92,PAID
2025-07-17,A100278,CARD,164.42,PAID
2025-08-01,A100278,CARD,49.9,PAID
2025-08-16,A100278,CARD,156.92,PAID
2025-08-31,A100278,INVOICE,152.57,PAID
2025-09-15,A100278,INVOICE,111.35,PAID
2025-09-30,A100278,CARD,113.42,PAID
2025-05-03,A100279,CARD,157.58,PAID
2025-05-18,A100279,WIRE,153.16,PAID
2025-06-02,A100279,INVOICE,80.34,PAID
2025-06-17,A100279,CARD,115.06,PAID
2025-07-02,A100279,CARD,108.87,PAID
2025-07-17,A100279,CARD,127.75,PAID
2025-08-01,A100279,INVOICE,49.33,PAID
2025-08-16,A100279,CARD,134.37,PAID
2025-08-31,A100279,INVOICE,114.23,PAID
2025-09-15,A100279,CARD,77.87,PAID
2025-09-30,A100279,WIRE,10.0,PAID
2025-05-03,A100280,CARD,98.64,PAID
2025-05-18,A100280,CARD,111.05,PAID
2025-06-02,A100280,INVOICE,105.04,PAID
2025-06-17,A100280,CARD,93.21,PAID
2025-07-02,A100280,INVOICE,99.75,PAID
2025-07-17,A100280,CARD,195.11,PAID
2025-08-01,A100280,CARD,116.38,PAID
2025-08-16,A100280,INVOICE,67.67,PAID
2025-08-31,A100280,INVOICE,205.94,PAID
2025-09-15,A100280,CARD,156.15,PAID
2025-09-30,A100280,WIRE,155.3,PAID
2025-05-03,A100281,CARD,88.22,PAID
2025-05-18,A100281,CARD,148.24,PAID
2025-06-02,A100281,CARD,99.45,PAID
2025-06-17,A100281,WIRE,83.78,PAID
2025-07-02,A100281,CARD,246.15,PAID
2025-07-17,A100281,CARD,56.75,PAID
2025-08-01,A100281,CARD,93.88,PAID
2025-08-16,A100281,INVOICE,85.82,PAID
2025-08-31,A100281,CARD,166.96,PAID
2025-09-15,A100281,INVOICE,210.53,PAID
2025-09-30,A100281,CARD,126.34,PAID
2025-05-03,A100282,INVOICE,134.04,PAID
2025-05-18,A100282,CARD,30.46,PAID
2025-06-02,A100282,CARD,122.62,PAID
2025-06-17,A100282,WIRE,61.33,PAID
2025-07-02,A100282,CARD,119.28,PAID
2025-07-17,A100282,INVOICE,112.98,PAID
2025-08-01,A100282,CARD,190.31,PAID
2025-08-16,A100282,CARD,149.8,PAID
2025-08-31,A100282,CARD,122.54,PAID
2025-09-15,A100282,CARD,114.9,PAID
2025-09-30,A100282,CARD,81.91,PAID
2025-05-03,A100283,INVOICE,93.06,PAID
2025-05-18,A100283,CARD,251.54,PAID
2025-06-02,A100283,CARD,268.63,PAID
2025-06-17,A100283,CARD,42.91,PAID
2025-07-02,A100283,CARD,148.47,PAID
2025-07-17,A100283,CARD,120.76,PAID
2025-08-01,A100283,INVOICE,42.06,PAID
2025-08-16,A100283,CARD,218.24,PAID
2025-08-31,A100283,INVOICE,177.77,PAID
2025-09-15,A100283,INVOICE,10.0,PAID
2025-09-30,A100283,CARD,182.53,PAID
2025-05-03,A100284,INVOICE,94.25,PAID
2025-05-18,A100284,CARD,121.39,PAID
2025-06-02,A100284,CARD,10.0,PAID
2025-06-17,A100284,CARD,143.81,PAID
2025-07-02,A100284,WIRE,213.4,PAID
2025-07-17,A100284,INVOICE,55.72,PAID
2025-08-01,A100284,CARD,54.64,PAID
2025-08-16,A100284,CARD,232.96,PAID
2025-08-31,A100284,INVOICE,89.09,PAID
2025-09-15,A100284,INVOICE,21.93,CHARGEBACK
2025-09-30,A100284,WIRE,112.39,PAID
2025-05-03,A100285,WIRE,116.13,PAID
2025-05-18,A100285,CARD,144.03,PAID
2025-06-02,A100285,CARD,47.7,PAID
2025-06-17,A100285,CARD,182.53,PAID
2025-07-02,A100285,CARD,160.29,PAID
2025-07-17,A100285,INVOICE,166.77,PAID
2025-08-01,A100285,INVOICE,10.0,PAID
2025-08-16,A100285,INVOICE,64.89,PAID
2025-08-31,A100285,CARD,159.01,PAID
2025-09-15,A100285,CARD,88.62,PAID
2025-09-30,A100285,CARD,155.45,PAID
2025-05-03,A100286,INVOICE,168.92,PAID
2025-05-18,A100286,INVOICE,88.48,PAID
2025-06-02,A100286,CARD,128.63,PAID
2025-06-17,A100286,CARD,103.72,PAID
2025-07-02,A100286,CARD,186.05,PAID
2025-07-17,A100286,INVOICE,103.6,PAID
2025-08-01,A100286,CARD,34.39,PAID
2025-08-16,A100286,CARD,164.87,PAID
2025-08-31,A100286,CARD,141.86,PAID
2025-09-15,A100286,CARD,79.31,PAID
2025-09-30,A100286,WIRE,71.43,PAID
2025-05-03,A100287,INVOICE,73.78,PAID
2025-05-18,A100287,INVOICE,93.69,PAID
2025-06-02,A100287,INVOICE,189.18,PAID
2025-06-17,A100287,WIRE,198.92,PAID
2025-07-02,A100287,CARD,65.67,PAID
2025-07-17,A100287,INVOICE,150.16,PAID
2025-08-01,A100287,INVOICE,123.08,PAID
2025-08-16,A100287,INVOICE,110.9,PAID
2025-08-31,A100287,CARD,78.2,PAID
2025-09-15,A100287,CARD,117.48,PAID
2025-09-30,A100287,CARD,37.93,PAID
2025-05-03,A100288,INVOICE,27.01,PAID
2025-05-18,A100288,CARD,101.04,PAID
2025-06-02,A100288,WIRE,10.0,PAID
2025-06-17,A100288,CARD,139.56,PAID
2025-07-02,A100288,CARD,196.7,PAID
2025-07-17,A100288,CARD,61.09,PAID
2025-08-01,A100288,CARD,139.22,PAID
2025-08-16,A100288,CARD,55.47,PAID
2025-08-31,A100288,INVOICE,140.22,PAID
2025-09-15,A100288,CARD,129.03,PAID
2025-09-30,A100288,WIRE,133.82,PAID
2025-05-03,A100289,INVOICE,49.85,PAID
2025-05-18,A100289,CARD,10.0,PAID
2025-06-02,A100289,CARD,151.3,PAID
2025-06-17,A100289,CARD,217.52,PAID
2025-07-02,A100289,INVOICE,216.89,PAID
2025-07-17,A100289,CARD,10.0,PAID
2025-08-01,A100289,CARD,190.52,PAID
2025-08-16,A100289,CARD,173.95,PAID
2025-08-31,A100289,INVOICE,241.91,PAID
2025-09-15,A100289,INVOICE,164.34,PAID
2025-09-30,A100289,CARD,53.66,PAID
2025-05-03,A100290,WIRE,139.36,PAID
2025-05-18,A100290,CARD,33.1,PAID
2025-06-02,A100290,INVOICE,117.12,PAID
2025-06-17,A100290,INVOICE,157.02,PAID
2025-07-02,A100290,WIRE,98.21,PAID
2025-07-17,A100290,CARD,69.1,PAID
2025-08-01,A100290,CARD,127.03,PAID
2025-08-16,A100290,CARD,168.13,PAID
2025-08-31,A100290,CARD,174.31,PAID
2025-09-15,A100290,WIRE,214.82,PAID
2025-09-30,A100290,CARD,122.1,PAID
2025-05-03,A100291,INVOICE,53.38,PAID
2025-05-18,A100291,CARD,43.04,PAID
2025-06-02,A100291,INVOICE,157.42,PAID
2025-06-17,A100291,INVOICE,205.44,PAID
2025-07-02,A100291,CARD,90.93,PAID
2025-07-17,A100291,INVOICE,98.83,PAID
2025-08-01,A100291,CARD,192.31,PAID
2025-08-16,A100291,CARD,157.88,PAID
2025-08-31,A100291,CARD,66.0,PAID
2025-09-15,A100291,INVOICE,153.91,PAID
2025-09-30,A100291,INVOICE,58.92,PAID
2025-05-03,A100292,INVOICE,77.56,PAID
2025-05-18,A100292,INVOICE,10.0,PAID
2025-06-02,A100292,CARD,75.97,PAID
2025-06-17,A100292,CARD,166.44,PAID
2025-07-02,A100292,CARD,139.9,PAID
2025-07-17,A100292,INVOICE,113.43,PAID
2025-08-01,A100292,CARD,53.92,PAID
2025-08-16,A100292,CARD,144.35,PAID
2025-08-31,A100292,CARD,49.13,PAID
2025-09-15,A100292,CARD,79.67,PAID
2025-09-30,A100292,WIRE,100.82,PAID
2025-05-03,A100293,INVOICE,236.26,PAID
2025-05-18,A100293,CARD,116.34,PAID
2025-06-02,A100293,CARD,178.92,PAID
2025-06-17,A100293,CARD,129.13,PAID
2025-07-02,A100293,WIRE,199.55,PAID
2025-07-17,A100293,CARD,190.66,PAID
2025-08-01,A100293,CARD,88.67,PAID
2025-08-16,A100293,INVOICE,146.16,PAID
2025-08-31,A100293,CARD,82.67,PAID
2025-09-15,A100293,CARD,147.24,PAID
2025-09-30,A100293,WIRE,208.48,PAID
2025-05-03,A100294,CARD,162.47,PAID
2025-05-18,A100294,WIRE,142.09,PAID
2025-06-02,A100294,CARD,85.68,PAID
2025-06-17,A100294,INVOICE,87.94,PAID
2025-07-02,A100294,CARD,151.2,PAID
2025-07-17,A100294,CARD,158.97,PAID
2025-08-01,A100294,INVOICE,24.57,PAID
2025-08-16,A100294,CARD,90.1,PAID
2025-08-31,A100294,INVOICE,131.16,PAID
2025-09-15,A100294,WIRE,247.82,PAID
2025-09-30,A100294,CARD,142.37,PAID
2025-05-03,A100295,CARD,158.31,PAID
2025-05-18,A100295,CARD,55.0,PAID
2025-06-02,A100295,CARD,155.91,PAID
2025-06-17,A100295,INVOICE,177.39,PAID
2025-07-02,A100295,INVOICE,103.84,PAID
2025-07-17,A100295,WIRE,81.86,PAID
2025-08-01,A100295,CARD,186.81,PAID
2025-08-16,A100295,INVOICE,126.76,PAID
2025-08-31,A100295,WIRE,96.36,PAID
2025-09-15,A100295,INVOICE,143.69,PAID
2025-09-30,A100295,CARD,24.78,PAID
2025-05-03,A100296,INVOICE,102.34,PAID
2025-05-18,A100296,CARD,184.69,PAID
2025-06-02,A100296,CARD,112.78,PAID
2025-06-17,A100296,WIRE,28.32,PAID
2025-07-02,A100296,CARD,143.54,PAID
2025-07-17,A100296,CARD,139.03,PAID
2025-08-01,A100296,CARD,92.79,PAID
2025-08-16,A100296,CARD,193.84,PAID
2025-08-31,A100296,INVOICE,217.54,PAID
2025-09-15,A100296,CARD,189.69,PAID
2025-09-30,A100296,INVOICE,147.99,PAID
2025-05-03,A100297,CARD,106.35,PAID
2025-05-18,A100297,INVOICE,13.17,PAID
2025-06-02,A100297,CARD,126.13,PAID
2025-06-17,A100297,CARD,63.25,PAID
2025-07-02,A100297,INVOICE,66.83,PAID
2025-07-17,A100297,INVOICE,89.36,PAID
2025-08-01,A100297,CARD,279.37,PAID
2025-08-16,A100297,CARD,26.53,PAID
2025-08-31,A100297,CARD,145.9,PAID
2025-09-15,A100297,CARD,163.07,PAID
2025-09-30,A100297,CARD,71.97,PAID
2025-05-03,A100298,INVOICE,64.96,PAID
2025-05-18,A100298,CARD,135.55,PAID
2025-06-02,A100298,CARD,100.85,PAID
2025-06-17,A100298,CARD,136.54,PAID
2025-07-02,A100298,CARD,65.3,PAID
2025-07-17,A100298,CARD,191.09,PAID
2025-08-01,A100298,CARD,137.93,PAID
2025-08-16,A100298,CARD,77.18,PAID
2025-08-31,A100298,CARD,66.15,PAID
2025-09-15,A100298,CARD,170.74,PAID
2025-09-30,A100298,INVOICE,161.41,PAID
2025-05-03,A100299,CARD,128.39,PAID
2025-05-18,A100299,CARD,185.48,PAID
2025-06-02,A100299,CARD,123.07,PAID
2025-06-17,A100299,WIRE,59.47,PAID
2025-07-02,A100299,CARD,167.16,PAID
2025-07-17,A100299,CARD,108.71,PAID
2025-08-01,A100299,INVOICE,53.67,PAID
2025-08-16,A100299,CARD,75.12,PAID
2025-08-31,A100299,CARD,188.58,PAID
2025-09-15,A100299,CARD,186.44,PAID
2025-09-30,A100299,INVOICE,129.47,PAID
